VRP,SOUTHEND PIER SEAWARD END,SOUTHEND PIER SEAWARD END,51.515,0.721944
VRP,SOUTHERN HANGAR,SOUTHERN HANGAR,51.146619,-0.172856
VRP,SOUTHMINSTER LAKES,SOUTHMINSTER LAKES,51.657778,0.830278
VRP,SOUTHPORT PIER,SOUTHPORT PIER,53.655306,-3.021222
VRP,SPINNAKER TOWER,SPINNAKER TOWER,50.795556,-1.108611
VRP,SPRIGGS SOLAR FARM,SPRIGGS SOLAR FARM,51.967397,0.369025
VRP,ST ANNE'S PIER,ST ANNE'S PIER,53.749097,-3.035864
VRP,ST CATHERINE'S POINT,ST CATHERINE'S POINT,50.576389,-1.298056
VRP,ST GERMAIN,ST GERMAIN,49.233333,-1.633333
VRP,ST GILES,ST GILES,51.633889,-0.566944
VRP,ST HILARY TV MAST,ST HILARY TV MAST,51.4575,-3.403056
VRP,ST MARTINS HEAD,ST MARTINS HEAD,49.966511,-6.266128
VRP,ST MARTINS POINT,ST MARTINS POINT,49.421658,-2.528317
VRP,ST NINIANS,ST NINIANS,59.972778,-1.363333
VRP,STAGSHAW MASTS,STAGSHAW MASTS,55.033333,-2.023611
VRP,STEWARTBY BRICKWORKS,STEWARTBY BRICKWORKS,52.073333,-0.5175
VRP,STOKE HOLY CROSS MASTS,STOKE HOLY CROSS MASTS,52.575,1.331389
VRP,STOKESLEY,STOKESLEY,54.469722,-1.194722
VRP,STONEHAVEN,STONEHAVEN,56.9625,-2.21
VRP,STONEY CROSS (DISUSED AD),STONEY CROSS (DISUSED AD),50.911667,-1.656944
VRP,STRETTON (DISUSED AD),STRETTON (DISUSED AD),53.346111,-2.526389
VRP,STROMBERRY,STROMBERRY,59.030278,-2.933611
VRP,STUDLEY,STUDLEY,52.267778,-1.898056
VRP,SUNDERLAND HARBOUR,SUNDERLAND HARBOUR,54.918333,-1.358333
VRP,SWINTON INTERCHANGE,SWINTON INTERCHANGE,53.523333,-2.36
VRP,TADCASTER JUNCTION,TADCASTER JUNCTION,53.890508,-1.234983
VRP,TAFF ELY WIND FARM,TAFF ELY WIND FARM,51.567517,-3.471028
VRP,TALL TOWER,TALL TOWER,53.815819,-3.055244
VRP,TARBOCK ISLAND,TARBOCK ISLAND,53.398294,-2.808447
VRP,TARPORLEY ROUNDABOUT,TARPORLEY ROUNDABOUT,53.164167,-2.676111
VRP,TARRANT RUSHTON (DISUSED AD),TARRANT RUSHTON (DISUSED AD),50.85,-2.078333
VRP,TARVIN ROUNDABOUT,TARVIN ROUNDABOUT,53.194989,-2.777167
VRP,THAMES BARRIER,THAMES BARRIER,51.497222,0.036944
VRP,THE BRAIGHE,THE BRAIGHE,58.206111,-6.295833
VRP,THE LIVER BUILDING (PIER HEAD),THE LIVER BUILDING (PIER HEAD),53.405758,-2.995886
VRP,THELWALL VIADUCT,THELWALL VIADUCT,53.390556,-2.505833
VRP,THORPE ROUNDABOUTS,THORPE ROUNDABOUTS,52.626944,1.378333
VRP,THORSBY LAKE,THORSBY LAKE,53.227222,-1.055556
VRP,THRUMSTER MASTS,THRUMSTER MASTS,58.393863,-3.124313
VRP,TIUMPAN HEAD LIGHTHOUSE,TIUMPAN HEAD LIGHTHOUSE,58.260833,-6.138611
VRP,TOLSTA BEACH,TOLSTA BEACH,58.355,-6.2
VRP,TOMATIN A9 BRIDGE,TOMATIN A9 BRIDGE,57.336389,-3.981389
VRP,TOOME (DISUSED AD),TOOME (DISUSED AD),54.757778,-6.494444
VRP,TOPSHAM,TOPSHAM,50.689722,-3.480278
VRP,TROWELL (M1 SERVICE AREA),TROWELL (M1 SERVICE AREA),52.961667,-1.2675
VRP,TUNBRIDGE WELLS,TUNBRIDGE WELLS,51.133333,0.265
VRP,TURRIFF,TURRIFF,57.538611,-2.46
VRP,TYNE BRIDGES,TYNE BRIDGES,54.9675,-1.606944
VRP,VICARS CROSS ROUNDABOUT,VICARS CROSS ROUNDABOUT,53.195,-2.843889
VRP,WARE,WARE,51.811667,-0.026667
VRP,WASHINGTON INTERSECTION (A24/A283),WASHINGTON INTERSECTION (A24/A283),50.909444,-0.407778
VRP,WATCHET HARBOUR,WATCHET HARBOUR,51.18195,-3.327731
VRP,WELLS MAST,WELLS MAST,51.237067,-2.625378
VRP,WEMBLEY,WEMBLEY,51.556069,-0.279561
VRP,WENVOE TV MAST,WENVOE TV MAST,51.4593,-3.281569
VRP,WEST KILBRIDE BEACH,WEST KILBRIDE BEACH,55.685556,-4.868056
VRP,WEST LINTON GOLF COURSE,WEST LINTON GOLF COURSE,55.7525,-3.378889
VRP,WEST MEON CROSS ROADS,WEST MEON CROSS ROADS,51.031361,-1.075061
VRP,WHALEY BRIDGE,WHALEY BRIDGE,53.326389,-1.991667
VRP,WHITEHEAD,WHITEHEAD,54.752778,-5.709444
VRP,WHITSTABLE HARBOUR,WHITSTABLE HARBOUR,51.363333,1.026667
VRP,WICKHAM,WICKHAM,50.900008,-1.187444
VRP,WIGAN LAKES,WIGAN LAKES,53.521336,-2.62785
VRP,WINSFORD FLASH,WINSFORD FLASH,53.185,-2.512222
VRP,WINTER HILL MAST,WINTER HILL MAST,53.625558,-2.514928
VRP,WOBURN TOWN,WOBURN TOWN,51.99,-0.619167
VRP,WORPLESDON RAILWAY STATION,WORPLESDON RAILWAY STATION,51.287778,-0.5825
